Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
166398.99999999988,20180626 09:29:15.146,20180626 11:24:32.706,LONG,5,EURUSD,1.16659,1.16738,1.4,65.00000000000685,1
166463.99999999988,20180626 11:24:32.706,20180628 08:04:00.579,SHORT,5,EURUSD,1.16738,1.15589,1.4,1135.0,1
167598.99999999988,20180628 08:04:00.579,20180629 16:46:19.842,LONG,5,EURUSD,1.15589,1.16739,1.4,1135.9999999999843,1
168734.99999999985,20180629 16:46:19.842,20180702 17:53:49.542,SHORT,5,EURUSD,1.16739,1.16061,1.4,664.0000000000008,1
169398.99999999985,20180702 17:53:49.542,20180703 08:07:38.741,LONG,5,EURUSD,1.16061,1.16701,1.4,626.0000000000183,1
170024.99999999988,20180703 08:07:38.741,20180703 22:22:43.120,SHORT,5,EURUSD,1.16701,1.16593,1.4,94.0000000000192,1
170118.9999999999,20180703 22:22:43.120,20180704 05:17:04.157,LONG,5,EURUSD,1.16593,1.16649,1.4,42.000000000011596,1
170160.9999999999,20180704 05:17:04.157,20180704 14:37:10.092,SHORT,5,EURUSD,1.16649,1.16454,1.4,181.00000000001182,1
170341.9999999999,20180704 14:37:10.092,20180704 17:14:09.779,LONG,5,EURUSD,1.16454,1.16723,1.4,255.00000000000813,1
170596.9999999999,20180704 17:14:09.779,20180705 03:03:54.217,SHORT,5,EURUSD,1.16723,1.16619,1.4,89.999999999993,1
170686.9999999999,20180705 03:03:54.217,20180705 07:06:35.432,LONG,5,EURUSD,1.16619,1.1695,1.4,316.99999999999244,1
171003.9999999999,20180705 07:06:35.432,20180705 08:57:02.151,SHORT,5,EURUSD,1.1695,1.16935,1.4,1.0000000000094516,1
171004.9999999999,20180705 08:57:02.151,20180705 12:17:56.936,LONG,5,EURUSD,1.16935,1.17083,1.4,134.00000000001478,1
171138.99999999994,20180705 12:17:56.936,20180705 18:09:26.039,SHORT,5,EURUSD,1.17083,1.16784,1.4,285.00000000000483,1
171423.99999999994,20180705 18:09:26.039,20180706 13:25:01.148,LONG,5,EURUSD,1.16784,1.17537,1.4,739.0000000000036,1
172162.99999999994,20180706 13:25:01.148,20180708 23:19:36.620,SHORT,5,EURUSD,1.17537,1.17478,1.4,45.000000000009045,1
172207.99999999994,20180708 23:19:36.620,20180709 11:15:57.576,LONG,5,EURUSD,1.17478,1.17782,1.4,290.00000000001535,1
172497.99999999997,20180709 11:15:57.576,20180709 21:50:54.741,SHORT,5,EURUSD,1.17782,1.17489,1.4,279.00000000000995,1
172776.99999999997,20180709 21:50:54.741,20180710 02:25:48.668,LONG,5,EURUSD,1.17489,1.17503,1.4,2.9002408113987244e-12,1
172776.99999999997,20180710 02:25:48.668,20180710 12:35:39.520,SHORT,5,EURUSD,1.17503,1.17065,1.4,424.000000000005,1
173200.99999999997,20180710 12:35:39.520,20180710 19:39:02.356,LONG,5,EURUSD,1.17065,1.17441,1.4,361.9999999999986,1
173562.99999999997,20180710 19:39:02.356,20180711 09:28:58.718,SHORT,5,EURUSD,1.17441,1.17002,1.4,424.99999999998937,1
173987.99999999997,20180711 09:28:58.718,20180711 12:34:52.572,LONG,5,EURUSD,1.17002,1.1727299999999998,1.4,256.9999999999768,1
